title,category,city,postal,state,address,phone,website,rating,reviews,claimed,categories,placeId,lat,lng,imagesCount,_reason
Yogasth,Yoga studio,Sahibzada Ajit Singh Nagar,160059,Punjab,"First 541, Phase 3 A, Sector 53, Sahibzada Ajit Singh Nagar, Punjab 160059, India",+91 89688 36963,http://www.yogasth.com/,5,1,False,"['Yoga studio', 'Astrologer', 'Meditation center', 'Meditation instructor', 'Physical therapist', 'Reiki therapist', 'Ritual services']",ChIJUyZ9hn7uDzkRKvN28ykc6C4,30.7172299,76.7248325,70,primary_cat
Match Point Lawn Tennis Academy,Tennis court,Sahibzada Ajit Singh Nagar,160055,Punjab,"Swami Ram Tirtha Smart School, Phase 4, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160055, India",+91 97805 84171,https://tenniskhelo.com/academy/match-point-lawn-tennis-academy-chandigarh-chandigarh,5,3,False,"['Tennis court', 'Athletic club', 'Sports complex', 'Tennis club', 'Tennis instructor']",ChIJb_SmtBfvDzkRnOvSnpXC7rw,30.7162447,76.7176831,19,secondary_cat
Prabhjot singh,Wellness center,Sahibzada Ajit Singh Nagar,160055,Punjab,"near Government School, Shahi Majra, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",,http://bit.ly/2T7lE7i,5,1,False,['Wellness center'],ChIJo8TUmtnvDzkR7tNCWNI0e3M,30.7208941,76.7075423,5,primary_cat
Chandigarh Physiotherapy Center,Physical therapy clinic,Sahibzada Ajit Singh Nagar,160059,Punjab,"SCO 47, near LIC, Phase 2, Sector 54, Sahibzada Ajit Singh Nagar, Punjab 160059, India",,https://business.google.com/v/_/AKsrIN1oq0Jye1y3Gm5rxY8qY_MPQ8pW2n-cW4kPnLKxBTvKfZFdTKg/10ac/_?exp=1778401&myads=1,5,24,False,['Physical therapy clinic'],ChIJq6qqanruDzkRrcvynRmR7MQ,30.723688,76.7276341,57,primary_cat
Wininches (Women Strength and Fitness Studio),Physical fitness program,Sahibzada Ajit Singh Nagar,160059,Punjab,"Third floor, Scf 9, Phase 5, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160059, India",+91 88375 58662,https://wininches.com/,5,70,False,['Physical fitness program'],ChIJb2X2KRLnpY4R1fxobcUWWxA,30.719078,76.7132576,35,primary_cat
Solid Steel Gym,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"Sco 30, near Franco Hotel Road, Sector 55, Phase 1, Sector 55, Sahibzada Ajit Singh Nagar, Punjab 160055, India",,https://solidsteelgym.netlify.app/,5,77,False,['Gym'],ChIJh0T1-XLvDzkRlFF_5LZzMEQ,30.7271429,76.7232183,20,primary_cat
Raw Zone Gym,Gym,Sahibzada Ajit Singh Nagar,160059,Punjab,"SCF 4, 2nd & 3rd Floor, Phase 5, Sahibzada Ajit Singh Nagar, Punjab 160059, India",,,4.4,57,False,['Gym'],ChIJu8i6dcnvDzkRIlSvOzOPIOc,30.7191565,76.7131308,15,primary_cat
Train Insane Gym,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"Sco 23 ,Top Floor, Phase 1, Sector 55, Phase 1, Mohali Village, Sahibzada Ajit Singh Nagar, Punjab 160055, India",+91 96532 81759,https://traininsanegym.co.in/,4.7,49,False,['Gym'],ChIJiVz53TzvDzkRoQHVt8_o6ZU,30.7276889,76.7227826,20,primary_cat
Elite24 Fitness Point,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"SCO 1008-1011, TDI City Road No. 1, Sector 74 A, Sahibzada Ajit Singh Nagar, Punjab 160055, India",+91 96579 00006,https://elite24fitnesspoint.in/,4.1,69,False,['Gym'],ChIJiWpCUgDvDzkR45g0qurVaag,30.7239386,76.6820343,40,primary_cat
Rimpy Raj School of Dance,Dance school,Sahibzada Ajit Singh Nagar,140307,Punjab,"Society, Dream Homes Rd, near MOTIAZ ROYAL FAME, Sector 117, fame 2, Sahibzada Ajit Singh Nagar, Punjab 140307, India",+91 99885 95177,,4.8,52,False,"['Dance school', 'Dance company', 'Fitness center', 'Hip hop dance class', 'Salsa classes', 'Yoga studio']",ChIJ1U0Viv_vDzkRk-hPbp9tQOI,30.7275823,76.6751651,27,secondary_cat
K V MUSCLEMANIA GYM & CARDIO,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"First and second floor SCF 18, Phase 2, Sector 54, Sahibzada Ajit Singh Nagar, Punjab 160055, India",+91 81462 61620,,4.7,130,False,['Gym'],ChIJiS1giHDuDzkRMfjuZFBd7Lw,30.7261856,76.725142,72,primary_cat
The sweat box,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"Sco 4, madanpur pind, Phase 2, Sector 54, Sahibzada Ajit Singh Nagar, Punjab 160055, India",,,4.9,17,False,['Gym'],ChIJx1YwEqjvDzkRbXShnN7ykF8,30.7186224,76.7253752,8,primary_cat
Aryans Dance Factory,Dance school,Chandigarh,160047,Chandigarh,"Northridge International School, 46A, Sector 46A, Chandigarh, 160047, India",+91 99150 80924,,5,13,False,"['Dance school', 'Dance company', 'Fitness center', 'Hip hop dance class', 'Salsa classes']",ChIJH2UmMpXtDzkRpwtlk3iGx8M,30.7039832,76.766575,29,secondary_cat
Quick Fitness - Gym Mohali,Gym,Sahibzada Ajit Singh Nagar,160055,Punjab,"Phase 3, Near Kids Gallery, Shahi Majra, Industrial Area, Balongi, Sahibzada Ajit Singh Nagar, Punjab 160055, India",+91 75086 14230,,4.7,21,False,['Gym'],ChIJ2YBE99rvDzkRO2hI5xW3Yac,30.7203293,76.7073942,7,primary_cat
Gmada Sports Complex Sector 59 Mohali,Sports complex,Sahibzada Ajit Singh Nagar,160059,Punjab,"Phase 5, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160059, India",,,4,105,True,"['Sports complex', 'Swimming pool']",ChIJUWZR-vLvDzkRKYydtu62RFc,30.7169491,76.7140035,98,primary_cat
360 Fitness Gym,Fitness center,Panchkula,134113,Haryana,"SCO -211, Top Floor, Sector 14, BEL Colony, Budanpur, Panchkula, Haryana 134113, India",+91 98880 90360,,4.7,274,False,"['Fitness center', 'Gym', 'Physical fitness program']",ChIJSdB4d1mTDzkR2DSmd4H4PH4,30.6833424,76.8457845,109,primary_cat
Anytime Fitness,Fitness center,Panchkula,134106,Haryana,"1st & 2nd Floor, SCO No 16, Sector 10, Budanpur, Panchkula, Haryana 134106, India",+91 77103 30326,https://www.anytimefitness.com/en-in/locations/panchkula-haryana-in-1123,4.7,520,False,"['Fitness center', 'Gym']",ChIJjcxhLZmTDzkRAWFyyyC55vY,30.6911681,76.8518054,60,primary_cat
Ankita Dance and Fitness Studio,Fitness center,Zirakpur,140604,Punjab,"House no 1470, Dogra Niwas, Peer baba road, Tehsil derabassi distt, Saini Vihar Phase 3, Baltana, Zirakpur, Punjab 140604, India",+91 79861 75536,,4.6,21,False,['Fitness center'],ChIJla-b8jPrDzkRQNaEGsuZVUo,30.6777123,76.827377,34,primary_cat
NZ FITNESS GYM,Gym,Zirakpur,140603,Punjab,"GATE NO 2, Anand vihar, SCO NO 300, Peer Baba Rd, Baltana, Sector 19, Zirakpur, Punjab 140603, India",+91 90681 79136,,5,48,False,['Gym'],ChIJnRY44E2VDzkRNbz2o1EPRgQ,30.6707901,76.8276288,24,primary_cat
Iconic Fitness Panchkula,Fitness center,Panchkula,134109,Haryana,"1st & 2nd Floor, Sco 13, opposite bus stand, Sector 10, Budanpur, Panchkula, Haryana 134109, India",+91 72400 19400,,4.7,263,False,['Fitness center'],ChIJBeVhE0yTDzkRnqhAKYxOY-M,30.6912697,76.8516619,29,primary_cat
Fit Kingdom Gym & Spa,Fitness center,Panchkula,134112,Haryana,"SCO - 14 , 2nd FLOOR, Sector 11, Panchkula, Haryana 134112, India",+91 93061 78718,,4.8,353,False,"['Fitness center', 'Gym', 'Spa', 'Spa and health club']",ChIJK7WNbzOTDzkRKo5m4Mpa754,30.6886355,76.8517128,44,primary_cat
JJ YOGA BLISS,Yoga studio,Panchkula,134113,Haryana,"Sector 16, Panchkula, Haryana 134113, India",+91 98172 21222,,4.9,153,False,['Yoga studio'],ChIJA1Kr8lGTDzkR38AwtSuFkWQ,30.6889646,76.8357111,138,primary_cat
Shaili Wellness Nest,Yoga studio,Panchkula,134113,Haryana,"Plot no 270, Industrial Area Phase 2, Panchkula, Haryana 134113, India",+91 99888 05044,https://www.instagram.com/shaili_wellness_nest/,5,13,False,"['Yoga studio', 'Wellness center', 'Wellness program', 'Yoga instructor']",ChIJpUt2pV2TDzkR1wX_3e1432A,30.6816417,76.8346079,21,primary_cat
ROBUST THE GYM,Gym,Panchkula,134112,Haryana,"SCO-46 second floor, Sector 4, Panchkula, Haryana 134112, India",+91 88378 01420,,5,542,False,['Gym'],ChIJA9aKEE2TDzkR1gXr4uABeiM,30.6906792,76.8599247,58,primary_cat
Octane Fitness Prime Panchkula,Gym,Panchkula,134109,Haryana,"second floor, SCO - 6-7 First and, Sector 16, Panchkula, Haryana 134109, India",+91 99156 85409,,4.8,520,False,['Gym'],ChIJm6r36lKTDzkRmKGMNcGl4lY,30.6956443,76.8382809,126,primary_cat
Yogdiksha,Yoga studio,Panchkula,134113,Haryana,"Sco 141, near Raffles Hospital, Sector 14, Budanpur, Panchkula, Haryana 134113, India",+91 62835 12139,,5,94,True,"['Yoga studio', 'Fitness center', 'Gym', 'Personal trainer']",ChIJJ8GD4keTDzkRIZKrNB0nECs,30.6818225,76.8485411,9,primary_cat
Evolv Gym And Spa,Fitness center,"Zirakpur, Panchkula",140603,Punjab,"2, 3, Goyal complex, 1st & 2nd Floor, Peer Muchalla Rd, above HDFC Bank Road, Zirakpur, Punjab 140603, India",+91 62399 50053,,4.8,253,False,"['Fitness center', 'Gym', 'Physical fitness program', 'Wellness center']",ChIJdzR3eWCVDzkRDiXwzB2hBSY,30.6699359,76.8548641,36,primary_cat
Exotica Gym & Spa,Gym,Panchkula,134113,Haryana,"Showroom No. 1, Sector 16, Panchkula, Haryana 134113, India",+91 98782 37885,https://www.instagram.com/exoticagymandspa/,4.6,366,False,"['Gym', 'Aero dance class', 'Aerobics instructor', 'Massage spa', 'Spa', 'Yoga studio']",ChIJyTjpkK-UDzkR2LQl6eb9FhQ,30.6960089,76.838824,81,primary_cat
Figure N Physique Gym,Fitness center,Panchkula,134113,Haryana,"SCO 265, 2nd Floor, Sector 16, Panchkula, Haryana 134113, India",,,4.5,58,True,"['Fitness center', 'Gymnastics center']",ChIJVacScUWTDzkR5JRwtqnthWM,30.6942668,76.8384922,17,primary_cat
URBAN AKHADA SAINI VIHAR,Gym,"BALTANA, Zirakpur",140604,Punjab,"PH-3,1ST & 2ND FLOOR, URBAN AKHADA, SCO 1 & 2, TRIBUNE RD, Saini Vihar, Baltana, BALTANA, Zirakpur, Punjab 140604, India",,,4.7,88,False,['Gym'],ChIJ84VtNCzrDzkRQQmBG8fmz8s,30.6764229,76.8251638,72,primary_cat
"HUSL The Fitness Club, Panchkula",Fitness center,Panchkula,134109,Haryana,"SCO 370, 1st & 2nd Floor, Sector 8, Panchkula, Haryana 134109, India",+91 70877 07878,http://huslfitness.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11424423271647889709,4.7,171,False,"['Fitness center', 'Athletic club', 'Gym', 'Personal trainer']",ChIJq_TZav6TDzkRPEwz0xOjsvk,30.6988916,76.849105,53,primary_cat
ASHTANG YOG SHALA- Yoga Classes in panchkula | Group Classes,Yoga studio,Panchkula,134113,Haryana,"857, Sector 10, Sector 9, Panchkula, Haryana 134113, India",+91 98886 23857,,4.9,56,False,['Yoga studio'],ChIJC05Nj5-TDzkRdPsTQWcIw0Y,30.6910315,76.8456421,159,primary_cat
Pro Ultimate Gyms,Gym,Panchkula,134113,Haryana,"218, Floor 1, SCO, 2, above Baker's Oven, Sector 14, Panchkula, Haryana 134113, India",+91 93392 00014,https://proultimategyms.in/,4.9,1655,False,['Gym'],ChIJ8-ha1rWTDzkRLm2z8P8LuPg,30.6828243,76.8451367,105,primary_cat
BURNin Fitness,Gym,Panchkula,134112,Haryana,"SCO 58-59, Sector 11, Panchkula, Haryana 134112, India",+91 172 350 3180,http://www.burninfitness.com/,4.9,328,False,['Gym'],ChIJvTyjIj-TDzkRuw_rONhJsOg,30.6853531,76.8480271,117,primary_cat
MUSL The Fitness Villa,Gym,Panchkula,134112,Haryana,"SCO 27-28, 2nd Floor, Sector 11, Panchkula, Haryana 134112, India",+91 98882 77387,,4.6,462,False,['Gym'],ChIJETSH5pOTDzkRSBaeHsR1Zcg,30.6877017,76.8506057,87,primary_cat
Platinum Fitness Gym & Spa,Gym,Panchkula,134109,Haryana,"Near, SCO 386-389, 2nd Floor, Sector 8, Gopal Sweet Rd, Panchkula, Haryana 134109, India",+91 172 464 6120,,4.2,436,False,"['Gym', 'Spa']",ChIJofIiCmqTDzkRFxP48K-XjUA,30.6997516,76.849218,142,primary_cat
ROYAL FITNESS GYM,Gym,Zirakpur,140604,Punjab,"Sco-4, NEELKANTH ENCLAVE, Ram Leela Ground, Baltana, Sector 19, Zirakpur, Punjab 140604, India",+91 98880 33012,,4.9,86,False,['Gym'],ChIJv2UhH9WVDzkR837TM6hiSzA,30.6705842,76.8281872,274,primary_cat
Kapil new. Body fitness gym,Gym,Zirakpur,140604,Punjab,"shop no 8, 9, Peer Baba Rd, Baltana, Sector 19, Zirakpur, Punjab 140604, India",+91 79733 50317,https://www.instagram.com/bodyfitness617?igsh=OXA0ZzhiZzJweWQx&utm_source=qr,5,91,False,['Gym'],ChIJ-XftewCVDzkRYiG7KfO89iM,30.6691422,76.8276016,66,primary_cat
The Bodyline Gym,Gym,Panchkula,134117,Haryana,"2ND FLOOR, SCO-392, Sector 20, Panchkula, Haryana 134117, India",+91 88609 00937,,5,115,False,['Gym'],ChIJvYVhbwCVDzkRMF9LVP8YnGc,30.6718201,76.8550967,25,primary_cat
Evolve Fitness Club,Gym,Zirakpur,140604,Punjab,"SOHI COMPLEX, TRIBUNE ROAD, Baltana Rd, Punjab 140604, India",+91 70095 53812,,4.9,21,False,['Gym'],ChIJJyfB6SXrDzkRV7qnEs3uWbg,30.6739129,76.8248299,12,primary_cat
JJ FITNESS,Gym,Zirakpur,140604,Punjab,"FIRST FLOOR, SCO-2 & 3, opposite Tribune Colony Road, Baltana, Zirakpur, Punjab 140604, India",+91 79019 09019,https://www.instagram.com/invites/contact/?utm_source=ig_contact_invite&utm_medium=copy_link&utm_content=r4s29lp,4.9,25,False,['Gym'],ChIJA1KghHjrDzkRlqemryXMYEQ,30.6714977,76.8245271,5,primary_cat
GYM DIET CORNER 💪,Health food store,Panchkula,134113,Haryana,"Shop No 58, Rehdi Market, Sector 15, Panchkula, Haryana 134113, India",,,,,False,['Health food store'],ChIJwWqAOpeTDzkRYestnYsHiQc,30.6852435,76.8359687,11,title_keyword
Lovepreet Health Club,Fitness center,Zirakpur,140604,Punjab,"SCO31- 32, Basement, Light, Kalgidhar Enclave, K - Area Rd, Baltana, Sector 19, Zirakpur, Punjab 140604, India",+91 77107 33777,,4.9,639,False,"['Fitness center', 'Aero dance class', 'Gym', 'Personal trainer', 'Spa and health club', 'Weight loss service', 'Weightlifting area', 'Yoga studio']",ChIJraJdjVPrDzkRRGjnEzLXgHE,30.6607124,76.8281132,404,primary_cat
Herbalife Nutrition Associate and Wellness Coach,Health consultant,Panchkula,134113,Haryana,"House no. 343, Sector 15, Panchkula, Haryana 134113, India",+91 70159 18655,https://herbalnutritionassociate.blogspot.com/,5,14,False,['Health consultant'],ChIJ2aL7W2aTDzkRN4wIrPt8zds,30.6867687,76.8400106,8,title_keyword
Bajrangi fitness club,Gym,"Zirakpur, Kishanpura",160104,Punjab,"SCO-7, Kishanpura Rd, Ms Enclave, Dhakoli, Zirakpur, Kishanpura, Punjab 160104, India",+91 75082 06005,,5,41,False,['Gym'],ChIJ6QIfpgmVDzkRFzsManojb_I,30.6544683,76.848784,27,primary_cat
Octane Fitness,Fitness center,Panchkula,134117,Haryana,"Address - First & Second Floor, SCO 401-402, Sector 20, Panchkula, Haryana 134117, India",+91 79018 31409,https://theoctanefitness.com/,3.6,109,True,"['Fitness center', 'Athletic club', 'Boxing club', 'Gym', 'Meditation center', 'Meditation instructor', 'Nutritionist', 'Personal trainer', 'Physical fitness program', ""Women's personal trainer""]",ChIJtUENdCuVDzkR9uWzzLbZ5-w,30.6723614,76.8557527,62,primary_cat
Shaleen Yoga I Private Yoga Classes I Yoga at home l Home Tuition,Yoga instructor,Panchkula,134113,Haryana,"#91, top floor, Sector 15, Panchkula, Haryana 134113, India",+91 75080 78603,https://shaleenyoga.com/shaleen-yoga/,4.8,21,False,"['Yoga instructor', 'Private tutor']",ChIJoXiJ16aTDzkR3tcYynMwQaw,30.6896116,76.8424481,4,primary_cat
Monika Yoga and Fitness,Yoga instructor,Panchkula,134113,Haryana,"House No 1520, first floor, Sector 15, Panchkula, Haryana 134113, India",+91 94179 20499,,5,27,False,['Yoga instructor'],ChIJN5dDqmqTDzkRbKW7RaqOVBo,30.6829577,76.8411389,25,primary_cat
Yoga By Bharat,Yoga studio,Panchkula,134113,Haryana,"House No.608, Sector 16, Panchkula, Haryana 134113, India",+91 98881 89095,https://www.yogabybharat.com/,4.9,54,False,"['Yoga studio', 'Yoga instructor']",ChIJ4XjksjmTDzkRkGZgaGa5gGQ,30.6954957,76.8352913,58,primary_cat
Anant yogalaya Panchkula,Yoga studio,Panchkula,134112,Haryana,"SCO NO 51, above BANDHAN BANK, Budanpur, Panchkula, Haryana 134112, India",,http://www.anantyogalaya.yoga/,,,False,['Yoga studio'],ChIJm4-UWSOTDzkRfqY0BXBQRWA,30.6858662,76.8484275,7,primary_cat
Yokalp Pilates & Yoga Studio,Yoga studio,Panchkula,134109,Haryana,"SCO 409, Second Floor, Sector 8, Panchkula, Haryana 134109, India",+91 85568 55658,http://www.yokalp.com/,4.9,163,False,['Yoga studio'],ChIJfXi82A6TDzkRoZp8jPaTbdM,30.7015872,76.8494365,20,primary_cat
Dhaarna Yoga k,Yoga studio,Panchkula,134117,Haryana,"shop no 2, on whole sale supermarket, Sector 20, First Floor, near Agro Mall, Sector 20, Panchkula, Haryana 134117, India",+91 98882 66678,https://dhaarnayogastudio.com/,5,152,False,"['Yoga studio', 'Aerial sports center', 'Bungee jumping center', 'Counselor', 'Meditation instructor', 'Numerologist', 'Pregnancy care center', 'Yoga retreat center']",ChIJu8g-7azrDzkR2UwVUPI_-9E,30.6722703,76.8572085,193,primary_cat
YogYatra With Urvashi,Yoga studio,Panchkula,134113,Haryana,"370, Sector 9, Panchkula, Haryana 134113, India",+91 84272 84083,http://www.yogyatrawithurvashi.in/,5,35,False,['Yoga studio'],ChIJ7xtu93uTDzkRHiKcI1SyIWU,30.6951281,76.8422076,86,primary_cat
Calm Minds,Yoga studio,Panchkula,134113,Haryana,"475, Sector 9, Panchkula, Haryana 134113, India",+91 89689 48089,,5,16,False,"['Yoga studio', 'Dance school', 'Wellness program']",ChIJo8KJ6kyTDzkRrvy0vuIDD4g,30.6961541,76.8435819,19,primary_cat
HETTA Yoga Studio,Yoga studio,Panchkula,134109,Haryana,"Sco No. 65, Sector 6, Panchkula, Haryana 134109, India",+91 98168 53457,,5,111,False,['Yoga studio'],ChIJ9XFNGHuTDzkRsajJmh__VAg,30.7058887,76.8570226,55,primary_cat
Govind Goyal,Yoga studio,Panchkula,134113,Haryana,"House no 857, Sector 10, Sector 9, Panchkula, Haryana 134113, India",,,,,False,"['Yoga studio', 'Acupuncture clinic', 'Pain control clinic']",ChIJQ77cx32TDzkRfMuWQQxGrWA,30.6906582,76.8454871,3,primary_cat
Yogamrit Anandam - Panchkula ( Yoga & Wellness ),Yoga studio,Panchkula,134116,Haryana,"the pankh studio, above bank of baroda, Sector 21, Budanpur, Panchkula, Haryana 134116, India",+91 80502 74881,https://calendar.app.google/y3Y5Udw3NsZnSi968,5,16,False,"['Yoga studio', 'Yoga instructor']",ChIJUawp7uuVDzkROJLrUXRMCus,30.676548,76.8613958,32,primary_cat
Shiwali Yoga Studio,Yoga studio,"Zirakpur, Sanauli",140603,Punjab,"SCO 5, Fifth Avenue, Kishanpura Rd, opp. Citi plaza, next to BOLLYWOOD HEIGHTS-1, Peer Muchalla, Zirakpur, Sanauli, Punjab 140603, India",+91 97791 90666,,5,310,False,['Yoga studio'],ChIJW9sFu-iVDzkRsxJUIzJl4jE,30.6578199,76.8579296,238,primary_cat
Fit N' Firm Yoga & Dance Studio,Yoga studio,"Zirakpur, Panchkula",140604,Punjab,"2nd Floor, Ramleela Ground, SCF-53, Baltana, Sector 19, Zirakpur, Panchkula, Punjab 140604, India",,,4.5,28,False,['Yoga studio'],ChIJW59WXpqVDzkRTLczyOwQkX4,30.669932,76.8282086,15,primary_cat
Breathe Yoga,Yoga studio,"Zirakpur, Sanauli",160104,Punjab,"SCO 2, First Floor, Citi Plaza, Peer Muchalla Rd, opposite BOLLYWOOD HEIGHTS-1, adjacent D-Mart, Sector 20, Zirakpur, Sanauli, Punjab 160104, India",+91 89686 67782,https://breathestudio4yoga.wixsite.com/breathestudio4yogaae,5,178,False,"['Yoga studio', 'Naturopathic practitioner', 'Wellness center']",ChIJ6Ullh3CVDzkRTFxUQn7dJdQ,30.6582473,76.8576981,152,primary_cat
Inferno - The Fitness Club,Gym,Panchkula,134112,Haryana,"First &, Second Floor, SCO 63, Sector 11, Panchkula, Haryana 134112, India",+91 99888 03580,http://infernothefitnessclub.com/,4.5,660,False,['Gym'],ChIJ5cWW95uTDzkR1WB_uFHPecY,30.6852954,76.8478469,134,primary_cat
Pro Life Fitness,Gym,Panchkula,134113,Haryana,"SCO 29, Sector 15, Panchkula, Haryana 134113, India",+91 77195 47270,,5,2,False,['Gym'],ChIJ0RPG_36TDzkR4k451iE6qvc,30.687579,76.8415349,7,primary_cat
Deep Fitness,Personal trainer,Zirakpur,140604,Punjab,"62, Ram Vihar, complex, Baltana, Zirakpur, Punjab 140604, India",+91 99140 99194,https://thedeepfitness.in/,5,46,False,"['Personal trainer', 'Physical fitness program', ""Women's personal trainer""]",ChIJ6xnSukeTDzkRlkMqBNC63t0,30.6769426,76.8237761,15,primary_cat
BOOST FITNESS,Gym,Panchkula,134112,Haryana,"S.c.o- 4, Sector 11, Panchkula, Haryana 134112, India",+91 99885 72552,,4.2,125,True,['Gym'],ChIJ5XgsJGeTDzkR8JPiQybxPr4,30.6894169,76.8526376,45,primary_cat
"Pro Ultimate Gyms - Sector 20, Panchkula",Gym,Panchkula,134117,Haryana,"1st and 2nd Floor, Booth Market, SCO 389, Facing, Sector 20, Panchkula, Haryana 134117, India",,https://www.proultimategyms.in/,5,33,False,['Gym'],ChIJQTGLthOVDzkRRkmwI0VBgzY,30.6716227,76.8549532,10,primary_cat
Fit culture gym,Gym,Zirakpur,140603,Punjab,"Furniture market, singla parking, SCO 111, Baltana, Sector 19, Zirakpur, Punjab 140603, India",+91 79861 99042,,4.9,56,False,['Gym'],ChIJ-1l_PenrDzkReG_eqOSG-iY,30.6628506,76.8257983,8,primary_cat
URBAN AKHADA BALTANA (PEER BABA ROAD),Gym,Zirakpur,140604,Punjab,"SCO 57, RAM LEELA GROUND, Peer Baba Rd, Baltana, Sector 19, Zirakpur, Punjab 140604, India",,,4.7,40,False,['Gym'],ChIJk0grbi2VDzkR2djfwInLubQ,30.669658,76.8283867,43,primary_cat
DANCE WITH ARYAN STUDIO,Dance school,Panchkula,134112,Haryana,"Top Floor, sco-59, Sector 12-A, Panchkula, Haryana 134112, India",+91 81462 04527,https://sites.google.com/view/dancewitharyan/home,5,90,False,"['Dance school', 'Fitness center']",ChIJ0xFnytqVDzkRrhd8NDOl17Q,30.6751032,76.8498006,37,secondary_cat
The Fitness Chakra- Dance Academy in Panchkula,Dance school,Panchkula,134108,Haryana,"Second Floor, inner market, SCF 42, above Landmark, Sector 8, Panchkula, Haryana 134108, India",+91 99889 94585,https://the-fitness-chakra-dance.grexa.site/,5,203,False,"['Dance school', 'Dance company', 'Dance hall', 'Dance pavillion', 'Fitness center', 'Hip hop dance class', 'Salsa classes']",ChIJRzDcNFKTDzkRIeimeHqH7Tc,30.6991298,76.8445995,151,secondary_cat
Ash Fiit,Fitness center,Panchkula,134109,Haryana,"2ND FLOOR, SCO 43, Sector 8, Panchkula, Haryana 134109, India",+91 99882 28964,,5,197,False,"['Fitness center', 'Aerobics instructor', 'Dance club', 'Yoga studio']",ChIJE2zwdESTDzkRm2IpgZ_hDmM,30.6990929,76.8445759,104,primary_cat
Nirvana- The dance and fitness studio,Dance school,Panchkula,134112,Haryana,"801, basement, Sector 21, Budanpur, Panchkula, Haryana 134112, India",+91 95926 00435,,4.8,64,False,"['Dance school', 'Fitness center', 'Yoga studio']",ChIJbWtBd9-TDzkRnp_QkT9Knrk,30.6791066,76.8657404,31,secondary_cat
The Soul Train Gym & Spa,Fitness center,Panchkula,134117,Haryana,"SCO - 1, 2, 3 & 4, near Agro Mall, Sector 20, Panchkula, Haryana 134117, India",+91 97799 72899,https://www.soultraingym.com/,4.6,373,False,['Fitness center'],ChIJv_PMmhqVDzkRLFFZ8tL7BSY,30.6722516,76.8572318,63,primary_cat
Sm Dance & Fitness Studio,Dance company,Panchkula,134113,Haryana,"Dss 128 sector 11, inner market, Budanpur, Panchkula, Haryana 134113, India",+91 78887 07800,https://youtu.be/_zRMBkGM6FU?si=mKZulXxxbRLHpb9S,4.9,46,False,['Dance company'],ChIJ5UDqDHSTDzkRo-cLZuVzeXY,30.6851369,76.8552176,5,title_keyword
